cow_id,BD,name,d,weight,temp,humidity,pA,pB,health
17,Holstein,farm_beta,30,812.955,21.4,49.5,20729.12,21528.513,good
17,Holstein,farm_beta,31,778.628,21.8,52.4,21155.17,21435.797,good
17,Holstein,farm_beta,32,768.849,17.5,41.4,20735.306,20316.113,good
17,Holstein,farm_beta,33,756.496,18.3,75.2,21538.168,22825.263,good
17,Holstein,farm_beta,34,750.604,15.9,37.0,19256.903,20114.925,good
17,Holstein,farm_beta,35,730.284,24.4,48.1,22135.633,20823.271,good
17,Holstein,farm_beta,36,719.034,22.6,75.4,21639.75,21622.146,good
17,Holstein,farm_beta,37,689.134,18.6,42.1,19613.428,19432.967,good
17,Holstein,farm_beta,38,674.613,22.6,42.6,20778.957,21739.057,good
17,Holstein,farm_beta,39,686.191,23.6,75.0,23451.955,22912.345,good
17,Holstein,farm_beta,40,675.413,24.0,42.5,20932.524,21256.481,good
17,Holstein,farm_beta,41,641.531,20.5,56.5,22132.529,21838.948,good
18,Holstein,farm_beta,0,1201.111,21.5,49.0,22280.658,22254.709,good
18,Holstein,farm_beta,1,1175.505,23.1,46.3,21652.222,21526.483,good
18,Holstein,farm_beta,2,1171.192,21.8,33.6,20056.241,21469.333,good
18,Holstein,farm_beta,3,1178.01,19.5,57.9,21201.163,22665.15,good
18,Holstein,farm_beta,4,1159.7,19.4,50.6,21251.095,21281.851,good
18,Holstein,farm_beta,5,1135.612,24.2,58.2,21843.726,22864.468,good
18,Holstein,farm_beta,6,1121.699,17.7,40.0,21708.477,20662.146,good
18,Holstein,farm_beta,7,1109.633,17.5,37.8,19648.14,20127.161,good
18,Holstein,farm_beta,8,1092.831,16.7,39.3,20804.162,21221.371,good
18,Holstein,farm_beta,9,1089.965,23.3,40.2,22041.465,20260.089,good
18,Holstein,farm_beta,10,1073.169,23.1,76.2,22252.239,22685.616,good
18,Holstein,farm_beta,11,1063.044,19.0,56.5,22578.48,22396.322,good
18,Holstein,farm_beta,12,1053.581,18.0,78.8,21806.181,23476.251,good
18,Holstein,farm_beta,13,1033.992,19.9,63.0,21631.94,21611.545,good
18,Holstein,farm_beta,14,1023.3,18.5,40.6,20981.663,20596.146,good
18,Holstein,farm_beta,15,996.112,16.7,75.1,21744.826,21895.969,good
18,Holstein,farm_beta,16,1000.449,19.7,37.6,20485.467,19662.138,good
18,Holstein,farm_beta,17,981.329,16.3,66.4,21787.968,21338.18,good
18,Holstein,farm_beta,18,984.639,22.1,53.4,21333.572,22172.099,good
18,Holstein,farm_beta,19,975.789,21.2,53.5,20761.794,21666.16,good
18,Holstein,farm_beta,20,950.221,23.8,74.5,22254.363,22600.574,good
18,Holstein,farm_beta,21,938.143,21.5,33.9,20556.431,20640.601,good
18,Holstein,farm_beta,22,953.743,22.0,30.2,20393.002,19479.276,good
18,Holstein,farm_beta,23,923.867,15.5,31.7,20627.095,20470.111,good
18,Holstein,farm_beta,24,917.433,15.5,50.7,21700.864,20089.464,good
18,Holstein,farm_beta,25,906.692,17.1,43.9,19691.436,20122.465,good
18,Holstein,farm_beta,26,884.874,20.7,46.0,21676.135,21778.547,good
18,Holstein,farm_beta,27,897.011,16.7,61.3,22103.138,21815.43,good
18,Holstein,farm_beta,28,880.855,21.4,63.8,21566.925,22520.09,good
18,Holstein,farm_beta,29,889.418,17.0,71.8,22257.158,21218.234,good
18,Holstein,farm_beta,30,883.332,16.8,66.2,22147.499,21578.02,good
18,Holstein,farm_beta,31,852.828,22.7,78.3,23341.952,22511.466,good
18,Holstein,farm_beta,32,847.434,20.3,74.5,22998.903,23222.885,good
18,Holstein,farm_beta,33,829.913,22.9,52.3,21602.708,22092.243,good
18,Holstein,farm_beta,34,818.042,16.6,74.9,21309.937,21156.059,good
18,Holstein,farm_beta,35,820.679,21.3,46.3,20143.41,21387.119,good
18,Holstein,farm_beta,36,829.045,18.5,49.9,20102.9,21136.741,good
18,Holstein,farm_beta,37,834.17,18.8,57.4,21902.957,20614.034,good
18,Holstein,farm_beta,38,848.653,18.4,46.1,20137.3,19934.573,good
18,Holstein,farm_beta,39,834.788,22.1,52.2,20448.652,21676.424,good
18,Holstein,farm_beta,40,821.505,21.0,50.1,20217.868,20355.268,good
18,Holstein,farm_beta,41,830.584,23.5,58.5,21474.142,21559.356,good
19,Jersey,farm_beta,0,989.822,18.0,53.6,10367.152,11958.967,good
19,Jersey,farm_beta,1,973.688,18.6,54.4,10298.056,11489.978,good
19,Jersey,farm_beta,2,972.652,15.1,65.4,10860.946,11262.301,good
19,Jersey,farm_beta,3,959.586,23.3,43.7,11791.327,10315.047,good
19,Jersey,farm_beta,4,941.249,18.7,33.9,10933.356,10589.952,good
19,Jersey,farm_beta,5,939.032,23.5,56.7,12158.493,10803.352,good
19,Jersey,farm_beta,6,940.966,21.3,70.7,11895.398,12877.988,good
19,Jersey,farm_beta,7,930.761,22.9,38.6,10163.741,10040.337,good
19,Jersey,farm_beta,8,912.604,19.4,74.6,12684.257,11893.643,good
19,Jersey,farm_beta,9,890.746,17.4,79.0,11962.52,12414.643,good
19,Jersey,farm_beta,10,905.658,24.3,54.5,10912.071,11465.666,good
19,Jersey,farm_beta,11,879.67,22.9,49.5,11945.279,12143.038,good
19,Jersey,farm_beta,12,885.815,21.2,57.5,11959.705,12088.225,good
19,Jersey,farm_beta,13,863.799,20.1,33.3,10181.52,10728.251,good
19,Jersey,farm_beta,14,847.96,24.5,46.2,11012.993,11277.646,good
19,Jersey,farm_beta,15,815.871,20.9,31.7,10626.588,10810.963,good
19,Jersey,farm_beta,16,807.492,24.3,76.4,13284.798,13532.346,good
19,Jersey,farm_beta,17,801.9,20.3,68.3,11876.747,12741.103,good
19,Jersey,farm_beta,18,805.225,21.9,56.2,12045.502,10721.762,good
19,Jersey,farm_beta,19,787.789,23.9,51.2,10806.693,11542.172,good
19,Jersey,farm_beta,20,769.983,20.9,55.3,11738.186,10405.235,good
19,Jersey,farm_beta,21,761.496,22.7,79.7,12279.413,12323.987,good
19,Jersey,farm_beta,22,746.375,18.5,32.2,10603.211,9919.598,good
19,Jersey,farm_beta,23,728.363,24.6,62.8,11612.574,11463.376,good
19,Jersey,farm_beta,24,718.919,20.5,55.7,10779.965,10869.871,good
19,Jersey,farm_beta,25,700.5,19.3,64.5,12005.941,11982.048,good
19,Jersey,farm_beta,26,705.11,18.0,38.6,9500.386,10176.971,good
19,Jersey,farm_beta,27,711.983,16.6,44.9,9754.299,9390.279,good
19,Jersey,farm_beta,28,708.25,25.0,70.2,11357.056,11699.984,good
19,Jersey,farm_beta,29,691.344,19.6,38.1,10742.05,9585.068,good
19,Jersey,farm_beta,30,678.228,21.6,61.5,11714.032,12217.526,good
19,Jersey,farm_beta,31,686.139,17.2,33.3,9437.324,8885.846,good
19,Jersey,farm_beta,32,668.776,18.5,49.8,9757.029,11082.565,good
19,Jersey,farm_beta,33,647.406,21.8,43.5,10424.363,9964.984,good
19,Jersey,farm_beta,34,622.26,20.8,39.4,10518.621,9542.772,good
19,Jersey,farm_beta,35,615.321,16.5,62.7,11666.443,11898.439,good
19,Jersey,farm_beta,36,597.979,23.9,47.2,10706.656,10767.915,good
19,Jersey,farm_beta,37,612.799,23.3,37.2,10160.329,10226.11,good
19,Jersey,farm_beta,38,595.956,20.2,55.9,9983.507,10826.197,good
19,Jersey,farm_beta,39,585.145,16.4,39.9,10068.026,9085.973,good
19,Jersey,farm_beta,40,549.387,24.8,44.5,10993.209,10065.849,good
19,Jersey,farm_beta,41,562.241,18.9,42.9,10013.766,9462.705,good
20,Jersey,farm_beta,0,993.392,20.3,55.0,10765.963,10495.727,good
20,Jersey,farm_beta,1,991.543,20.2,77.8,11711.8,12232.178,good
20,Jersey,farm_beta,2,971.585,19.1,42.1,11087.091,10097.883,good
20,Jersey,farm_beta,3,981.879,18.2,34.7,10448.474,10580.46,good
20,Jersey,farm_beta,4,987.981,23.3,76.5,11748.99,11734.754,good
20,Jersey,farm_beta,5,981.31,24.4,74.8,12036.762,12264.851,good
20,Jersey,farm_beta,6,969.636,17.1,33.8,8972.731,10302.895,good
20,Jersey,farm_beta,7,984.469,23.4,45.1,10966.266,11863.002,good
20,Jersey,farm_beta,8,972.016,24.6,56.0,12485.216,12507.086,good
20,Jersey,farm_beta,9,953.107,22.1,71.1,12186.582,11567.786,good
20,Jersey,farm_beta,10,960.111,24.1,45.1,11453.87,10566.087,good
20,Jersey,farm_beta,11,944.132,24.5,78.2,11944.662,13725.95,good
20,Jersey,farm_beta,12,942.376,19.9,72.0,11657.392,12493.232,good
20,Jersey,farm_beta,13,940.181,25.0,58.1,12061.458,11381.728,good
20,Jersey,farm_beta,14,923.225,23.1,62.9,11086.045,11745.123,good
20,Jersey,farm_beta,15,901.875,18.5,73.8,12691.189,11059.002,good
20,Jersey,farm_beta,16,901.858,23.9,41.9,10822.907,10468.323,good
20,Jersey,farm_beta,17,892.692,18.9,58.0,12106.945,11662.553,good
20,Jersey,farm_beta,18,893.082,23.3,67.6,12562.177,12266.819,good
20,Jersey,farm_beta,19,882.157,20.4,78.3,12274.776,12690.349,good
20,Jersey,farm_beta,20,877.889,20.6,55.2,11815.593,11356.723,good
20,Jersey,farm_beta,21,862.414,21.2,35.3,10563.426,10092.094,good
20,Jersey,farm_beta,22,836.334,22.3,72.2,12672.483,12596.227,good
20,Jersey,farm_beta,23,826.318,20.1,52.5,10790.499,10303.456,good
20,Jersey,farm_beta,24,797.219,21.9,50.6,11357.047,11024.697,good
20,Jersey,farm_beta,25,809.136,23.4,40.1,10464.488,9853.157,good
20,Jersey,farm_beta,26,785.194,17.1,60.2,10232.533,11179.938,good
20,Jersey,farm_beta,27,800.468,16.3,63.4,10979.037,10355.458,good
20,Jersey,farm_beta,28,774.246,24.1,67.3,11423.145,12072.107,good
20,Jersey,farm_beta,29,758.878,20.6,40.7,10174.404,10744.871,good
20,Jersey,farm_beta,30,752.583,20.1,78.7,13038.31,12011.372,good
20,Jersey,farm_beta,31,737.023,21.5,62.7,11769.675,12180.927,good
20,Jersey,farm_beta,32,713.253,16.6,44.5,10341.397,9896.961,good
20,Jersey,farm_beta,33,679.262,24.3,51.5,12170.049,11621.542,good
20,Jersey,farm_beta,34,654.765,19.3,43.1,10632.552,9733.209,good
20,Jersey,farm_beta,35,654.369,23.2,47.5,9849.179,11771.569,good
20,Jersey,farm_beta,36,639.538,18.1,62.2,10900.715,10598.483,good
20,Jersey,farm_beta,37,619.068,15.1,40.1,9905.294,9486.19,good
20,Jersey,farm_beta,38,591.457,21.3,32.9,9782.265,10436.928,good
20,Jersey,farm_beta,39,566.045,17.9,52.3,10833.575,10248.705,good
20,Jersey,farm_beta,40,576.217,21.5,34.0,10207.627,10682.344,good
20,Jersey,farm_beta,41,542.843,18.5,63.4,10884.058,10824.669,good
21,Guernsey,farm_beta,0,1096.983,16.7,78.8,10693.383,11473.383,good
21,Guernsey,farm_beta,1,1107.688,23.2,34.3,10320.34,8754.984,good
21,Guernsey,farm_beta,2,1101.168,17.0,56.1,10418.302,10879.083,good
21,Guernsey,farm_beta,3,1103.329,24.2,48.7,10573.287,9770.904,good
21,Guernsey,farm_beta,4,1088.404,21.9,76.2,12428.305,11837.438,good
21,Guernsey,farm_beta,5,1080.423,16.3,45.6,10471.456,10410.267,good
21,Guernsey,farm_beta,6,1070.279,22.4,65.4,10418.087,11530.876,good
21,Guernsey,farm_beta,7,1049.17,16.4,54.4,10095.661,9560.898,good
21,Guernsey,farm_beta,8,1019.362,17.6,46.4,8885.456,10274.217,good
21,Guernsey,farm_beta,9,1007.173,24.0,74.9,12183.855,10876.669,good
21,Guernsey,farm_beta,10,977.75,20.1,78.7,10762.093,11003.607,good
21,Guernsey,farm_beta,11,950.862,20.2,38.5,9793.523,9862.876,good
21,Guernsey,farm_beta,12,945.949,22.0,30.5,8452.991,9785.303,good
21,Guernsey,farm_beta,13,954.048,16.1,62.6,9847.554,9843.266,good
21,Guernsey,farm_beta,14,931.389,17.7,79.2,11992.936,10283.192,good
21,Guernsey,farm_beta,15,908.055,20.9,41.7,10460.191,9448.985,good
21,Guernsey,farm_beta,16,895.472,21.8,37.9,9652.435,10409.864,good
21,Guernsey,farm_beta,17,897.157,17.6,65.7,11084.016,10222.599,good
21,Guernsey,farm_beta,18,885.76,15.2,77.5,10397.416,10485.079,good
21,Guernsey,farm_beta,19,875.7,16.7,50.4,9974.969,9813.781,good
21,Guernsey,farm_beta,20,851.218,15.9,79.6,11227.312,10131.808,good
21,Guernsey,farm_beta,21,835.312,20.8,74.0,10305.037,10954.847,good
21,Guernsey,farm_beta,22,806.671,18.1,58.7,10607.819,10917.27,good
21,Guernsey,farm_beta,23,788.734,22.4,30.4,8581.202,9328.229,good
21,Guernsey,farm_beta,24,776.682,17.3,42.2,8827.874,9920.613,good
21,Guernsey,farm_beta,25,740.477,20.8,46.7,8979.954,9524.396,good
21,Guernsey,farm_beta,26,740.839,21.6,42.5,10329.915,9063.16,good
21,Guernsey,farm_beta,27,732.864,21.1,30.9,9450.544,8944.587,good
21,Guernsey,farm_beta,28,726.203,24.5,74.2,10640.541,12437.198,good
21,Guernsey,farm_beta,29,707.159,24.1,43.6,10156.586,10684.485,good
21,Guernsey,farm_beta,30,708.72,24.0,66.6,11582.504,10673.916,good
21,Guernsey,farm_beta,31,695.665,18.4,72.1,9826.739,11489.868,good
21,Guernsey,farm_beta,32,676.241,22.0,54.0,9414.841,9899.351,good
21,Guernsey,farm_beta,33,671.156,20.8,55.0,11056.434,10320.242,good
21,Guernsey,farm_beta,34,666.32,22.3,68.4,10096.291,10277.665,good
21,Guernsey,farm_beta,35,653.986,24.9,52.4,10526.35,9475.799,good
21,Guernsey,farm_beta,36,646.036,18.2,59.4,9387.315,9530.43,good
21,Guernsey,farm_beta,37,639.829,22.0,70.7,11077.772,11445.842,good
21,Guernsey,farm_beta,38,635.48,20.6,47.5,9929.826,9699.712,good
21,Guernsey,farm_beta,39,618.174,22.1,61.3,10669.182,10986.369,good
21,Guernsey,farm_beta,40,611.726,18.7,35.4,8288.899,8693.727,good
21,Guernsey,farm_beta,41,597.785,22.4,71.2,11308.456,10024.775,good
22,Guernsey,farm_beta,0,1090.825,21.5,32.2,10304.73,9876.485,good
22,Guernsey,farm_beta,1,1095.85,22.1,52.7,10513.861,11090.088,good
22,Guernsey,farm_beta,2,1075.178,17.1,63.9,10094.387,10603.795,good
22,Guernsey,farm_beta,3,1066.694,17.5,74.6,10589.755,10181.33,good
22,Guernsey,farm_beta,4,1067.149,18.6,39.0,8714.057,8913.114,good
22,Guernsey,farm_beta,5,1039.676,18.3,70.6,11349.545,11406.846,good
22,Guernsey,farm_beta,6,1048.508,23.4,41.4,10536.667,9783.763,good
22,Guernsey,farm_beta,7,1055.817,24.9,71.3,11273.554,11995.839,good
22,Guernsey,farm_beta,8,1046.493,15.6,42.4,10073.667,8623.402,good
22,Guernsey,farm_beta,9,1049.852,15.5,46.3,10088.696,9820.184,good
22,Guernsey,farm_beta,10,1052.192,23.0,60.8,10858.837,11686.871,good
22,Guernsey,farm_beta,11,1062.001,15.6,73.8,11604.369,11694.731,good
22,Guernsey,farm_beta,12,1055.516,23.7,65.6,11763.496,11265.768,good
22,Guernsey,farm_beta,13,1048.242,24.3,68.9,11710.346,12330.026,good
22,Guernsey,farm_beta,14,1044.651,18.3,78.9,11626.262,12364.397,good
22,Guernsey,farm_beta,15,1019.678,17.0,52.5,9166.604,9989.674,good
22,Guernsey,farm_beta,16,990.683,18.0,71.9,10596.239,10329.043,good
22,Guernsey,farm_beta,17,972.411,22.0,50.0,9877.978,9609.908,good
22,Guernsey,farm_beta,18,973.098,20.7,58.6,11381.38,11230.242,good
22,Guernsey,farm_beta,19,971.171,17.9,60.2,11009.174,9697.105,good
22,Guernsey,farm_beta,20,936.943,20.4,34.5,8460.031,9180.841,good
22,Guernsey,farm_beta,21,928.229,15.2,33.6,8484.915,9372.131,good
22,Guernsey,farm_beta,22,917.689,16.0,68.1,11062.592,10183.263,good
22,Guernsey,farm_beta,23,909.953,18.9,34.1,8483.751,9116.672,good
22,Guernsey,farm_beta,24,879.783,24.7,51.4,9576.871,10834.048,good
22,Guernsey,farm_beta,25,870.079,23.6,65.6,10300.561,11772.749,good
22,Guernsey,farm_beta,26,854.762,19.0,74.7,10675.533,10504.85,good
22,Guernsey,farm_beta,27,830.788,19.5,77.3,10795.644,10872.159,good
22,Guernsey,farm_beta,28,841.822,19.6,51.7,10788.19,9004.119,good
22,Guernsey,farm_beta,29,838.446,17.3,48.3,9402.175,9780.728,good
22,Guernsey,farm_beta,30,840.945,19.6,65.5,10264.446,9688.288,good
22,Guernsey,farm_beta,31,830.246,21.6,39.6,8921.928,10406.511,good
22,Guernsey,farm_beta,32,840.103,16.1,65.2,9531.236,9585.735,good
22,Guernsey,farm_beta,33,823.255,23.3,66.6,10181.006,10640.59,good
22,Guernsey,farm_beta,34,816.616,15.5,79.3,11871.616,10442.33,good
22,Guernsey,farm_beta,35,807.841,17.2,74.5,10128.397,11391.667,good
22,Guernsey,farm_beta,36,772.846,15.2,67.5,9742.517,11044.364,good
22,Guernsey,farm_beta,37,750.981,20.2,74.3,11287.655,11701.637,good
22,Guernsey,farm_beta,38,750.408,20.9,40.3,8490.299,10087.99,good
22,Guernsey,farm_beta,39,739.107,17.2,41.1,9000.986,8539.654,good
22,Guernsey,farm_beta,40,724.65,24.4,62.4,10187.38,10716.585,good
22,Guernsey,farm_beta,41,731.374,21.0,54.7,10797.858,10614.368,good
23,Holstein,farm_beta,0,1183.762,23.0,70.4,23428.095,23731.864,good
23,Holstein,farm_beta,1,1175.616,19.0,47.4,20926.328,21112.467,good
23,Holstein,farm_beta,2,1178.007,19.4,30.7,21165.251,19629.022,good
23,Holstein,farm_beta,3,1153.455,17.1,70.0,22988.498,23117.855,good
23,Holstein,farm_beta,4,1138.263,23.9,55.6,21694.844,22300.276,good
23,Holstein,farm_beta,5,1117.856,22.7,56.7,22462.693,22022.712,good
23,Holstein,farm_beta,6,1105.084,23.7,53.4,21135.97,20985.91,good
23,Holstein,farm_beta,7,1085.758,24.7,69.9,22052.124,23759.237,good
23,Holstein,farm_beta,8,1072.985,18.0,52.4,21928.788,21699.195,good
23,Holstein,farm_beta,9,1080.567,23.4,72.5,23455.375,23623.373,good
23,Holstein,farm_beta,10,1058.5,21.9,54.6,20833.093,22691.031,good
23,Holstein,farm_beta,11,1046.838,21.1,63.3,22698.486,22542.245,good
23,Holstein,farm_beta,12,1053.709,16.4,53.4,20837.696,20930.732,good
23,Holstein,farm_beta,13,1055.855,16.1,46.4,20765.714,20459.168,good
23,Holstein,farm_beta,14,1022.191,20.4,57.7,21493.58,22559.256,good
23,Holstein,farm_beta,15,1005.442,17.3,52.8,20241.633,20512.619,good
23,Holstein,farm_beta,16,999.545,17.6,42.9,19694.939,20853.939,good
23,Holstein,farm_beta,17,984.188,19.3,77.8,22352.573,22058.805,good
23,Holstein,farm_beta,18,993.051,15.6,75.0,21958.679,22981.187,good
23,Holstein,farm_beta,19,978.458,24.2,73.3,22409.597,22386.132,good
23,Holstein,farm_beta,20,969.158,16.4,45.9,20832.688,21381.478,good
23,Holstein,farm_beta,21,967.073,19.7,73.5,22054.906,21567.986,good
23,Holstein,farm_beta,22,943.395,24.5,49.7,22627.454,21812.244,good
23,Holstein,farm_beta,23,922.213,16.2,30.6,20263.655,20523.27,good
23,Holstein,farm_beta,24,889.913,20.0,37.3,21041.995,20589.347,good
23,Holstein,farm_beta,25,879.62,19.4,38.9,21160.141,20461.751,good
23,Holstein,farm_beta,26,862.589,19.9,58.0,20899.899,21209.763,good
23,Holstein,farm_beta,27,847.705,18.7,42.6,21328.201,21542.613,good
23,Holstein,farm_beta,28,837.906,16.9,73.0,21230.459,21942.039,good
23,Holstein,farm_beta,29,817.751,16.2,53.0,21327.47,21489.706,good
23,Holstein,farm_beta,30,792.018,21.9,47.9,21112.524,20916.271,good
23,Holstein,farm_beta,31,764.565,17.2,52.9,21750.654,21457.553,good
23,Holstein,farm_beta,32,744.691,24.8,32.4,19801.308,20522.47,good
23,Holstein,farm_beta,33,741.198,22.6,55.7,22446.237,21665.898,good
23,Holstein,farm_beta,34,735.254,19.3,71.3,22051.403,21406.438,good
23,Holstein,farm_beta,35,732.712,16.7,41.6,20215.755,21087.45,good
23,Holstein,farm_beta,36,726.633,19.9,43.8,19828.99,21452.211,good
23,Holstein,farm_beta,37,713.484,24.7,79.8,22910.399,23813.349,good
23,Holstein,farm_beta,38,719.207,16.1,40.9,19769.895,19437.259,good
23,Holstein,farm_beta,39,696.491,16.5,43.0,20327.879,19838.831,good
23,Holstein,farm_beta,40,692.734,18.6,73.9,22335.907,22225.365,good
23,Holstein,farm_beta,41,694.723,23.3,57.1,22407.916,22206.328,good
24,Jersey,farm_beta,0,997.258,16.7,64.7,12126.617,11943.626,good
24,Jersey,farm_beta,1,976.364,21.1,40.7,11583.508,11488.138,good
24,Jersey,farm_beta,2,970.483,19.0,36.5,9681.227,9878.413,good
24,Jersey,farm_beta,3,952.321,17.2,30.5,10089.187,10476.854,good
24,Jersey,farm_beta,4,921.666,18.2,76.6,12855.387,12010.896,good
24,Jersey,farm_beta,5,908.223,23.1,35.3,10757.951,10194.108,good
24,Jersey,farm_beta,6,909.081,23.4,78.3,13431.43,12349.809,good
24,Jersey,farm_beta,7,906.032,24.7,42.7,10019.081,11820.316,good
24,Jersey,farm_beta,8,893.262,24.3,73.6,11905.891,11605.862,good
24,Jersey,farm_beta,9,874.883,18.5,34.1,10566.299,10584.629,good
24,Jersey,farm_beta,10,864.302,24.8,48.2,10305.071,11148.548,good
24,Jersey,farm_beta,11,840.824,16.3,76.2,11921.035,12030.666,good
24,Jersey,farm_beta,12,830.928,21.6,71.4,11358.985,12813.512,good
24,Jersey,farm_beta,13,826.12,21.7,68.2,12560.31,11251.133,good
24,Jersey,farm_beta,14,830.148,16.2,66.6,12154.648,11834.173,good
24,Jersey,farm_beta,15,808.032,17.8,62.1,10685.555,11802.558,good
24,Jersey,farm_beta,16,795.656,15.7,76.1,12561.631,11209.788,good
24,Jersey,farm_beta,17,780.237,22.1,32.2,10126.829,11007.9,good
24,Jersey,farm_beta,18,770.868,24.1,43.8,10256.586,11287.916,good
24,Jersey,farm_beta,19,758.547,16.2,38.9,9943.94,10198.057,good
24,Jersey,farm_beta,20,739.548,24.3,74.7,13339.244,12698.728,good
24,Jersey,farm_beta,21,741.728,16.5,62.1,11787.437,10264.467,good
24,Jersey,farm_beta,22,730.853,19.5,66.4,10551.548,11234.464,good
24,Jersey,farm_beta,23,724.573,24.8,68.3,12910.951,12155.706,good
24,Jersey,farm_beta,24,697.011,23.7,46.7,10408.426,11458.347,good
24,Jersey,farm_beta,25,678.882,17.2,52.4,10078.288,10891.529,good
24,Jersey,farm_beta,26,671.729,16.9,38.8,10002.035,10212.893,good
24,Jersey,farm_beta,27,672.663,18.2,75.1,12514.935,12143.637,good
24,Jersey,farm_beta,28,675.828,22.7,67.0,11582.049,11352.082,good
24,Jersey,farm_beta,29,662.874,21.2,42.9,11372.312,9835.264,good
24,Jersey,farm_beta,30,650.261,22.9,44.7,10202.126,10342.459,good
24,Jersey,farm_beta,31,639.95,24.4,53.4,12119.908,11733.208,good
24,Jersey,farm_beta,32,644.608,24.2,33.4,9670.042,9568.741,good
24,Jersey,farm_beta,33,646.204,17.3,37.0,9284.411,9863.525,good
24,Jersey,farm_beta,34,626.476,16.5,44.4,9008.376,9320.529,good
24,Jersey,farm_beta,35,633.224,23.3,70.9,11498.957,11181.363,good
24,Jersey,farm_beta,36,621.527,23.3,73.1,11908.394,12653.344,good
24,Jersey,farm_beta,37,630.366,19.0,66.5,11374.256,11911.744,good
24,Jersey,farm_beta,38,605.994,16.7,65.0,11047.449,10261.353,good
24,Jersey,farm_beta,39,586.406,21.7,51.4,10658.491,10934.703,good
24,Jersey,farm_beta,40,557.598,21.6,38.0,10446.33,9478.923,good
24,Jersey,farm_beta,41,534.333,21.0,64.5,11288.989,10430.253,good
25,Jersey,farm_beta,0,1003.831,16.3,31.1,10017.907,8900.261,good
25,Jersey,farm_beta,1,1008.683,17.1,54.3,11358.034,11466.4,good
25,Jersey,farm_beta,2,1003.416,18.2,63.5,11195.961,12280.098,good
25,Jersey,farm_beta,3,973.176,22.2,45.6,11884.281,11409.862,good
25,Jersey,farm_beta,4,967.87,24.1,62.8,12277.008,12981.019,good
25,Jersey,farm_beta,5,948.858,15.0,41.3,10670.724,9372.993,good
25,Jersey,farm_beta,6,954.718,19.2,30.7,9722.713,8915.595,good
25,Jersey,farm_beta,7,926.408,16.0,70.4,12297.042,11082.244,good
25,Jersey,farm_beta,8,918.938,24.3,47.0,11088.789,11786.648,good
25,Jersey,farm_beta,9,905.095,15.6,72.1,12458.101,11363.883,good
25,Jersey,farm_beta,10,904.114,15.0,78.8,12840.263,11277.774,good
25,Jersey,farm_beta,11,905.09,22.7,42.6,10288.02,10056.518,good
25,Jersey,farm_beta,12,878.989,16.8,36.9,10047.747,9306.572,good
25,Jersey,farm_beta,13,884.274,17.8,44.8,11219.32,9996.677,good
25,Jersey,farm_beta,14,892.819,20.8,62.7,12123.453,10829.979,good
25,Jersey,farm_beta,15,875.749,20.5,49.7,11196.426,10483.606,good
25,Jersey,farm_beta,16,863.472,18.0,77.4,11213.34,12707.538,good
25,Jersey,farm_beta,17,845.094,22.6,33.0,10733.627,10545.859,good
25,Jersey,farm_beta,18,819.667,18.9,45.0,10591.788,11297.777,good
25,Jersey,farm_beta,19,813.481,18.5,30.1,9723.098,9160.592,good
25,Jersey,farm_beta,20,796.882,22.9,66.3,12428.721,10989.802,good
25,Jersey,farm_beta,21,792.709,23.9,64.0,11978.654,12307.956,good
25,Jersey,farm_beta,22,771.873,18.9,35.9,10608.535,10636.224,good
25,Jersey,farm_beta,23,761.437,19.7,48.9,10931.015,9736.717,good
25,Jersey,farm_beta,24,736.029,19.6,76.4,12666.376,11104.92,good
25,Jersey,farm_beta,25,710.272,21.0,47.4,11632.462,11185.544,good
25,Jersey,farm_beta,26,715.825,19.7,39.4,10878.736,9973.27,good
25,Jersey,farm_beta,27,719.177,15.5,64.3,11908.587,11264.731,good
25,Jersey,farm_beta,28,710.251,17.9,76.6,11744.293,10968.45,good
25,Jersey,farm_beta,29,685.888,22.6,66.5,11603.864,12502.518,good
25,Jersey,farm_beta,30,656.289,19.4,44.8,11343.905,11072.662,good
25,Jersey,farm_beta,31,637.212,23.1,57.5,11499.646,10699.845,good
25,Jersey,farm_beta,32,624.234,24.9,72.8,12409.051,11321.778,good
25,Jersey,farm_beta,33,622.788,16.7,49.9,9900.894,10971.048,good
25,Jersey,farm_beta,34,616.6,24.8,67.5,12682.411,12458.716,good
25,Jersey,farm_beta,35,603.601,19.6,37.5,9377.716,9756.763,good
25,Jersey,farm_beta,36,578.943,18.0,45.0,9765.876,10717.559,good
25,Jersey,farm_beta,37,551.741,18.9,73.5,12277.904,12206.384,good
25,Jersey,farm_beta,38,548.538,22.7,71.5,11226.839,12765.184,good
25,Jersey,farm_beta,39,540.275,24.3,55.1,11168.909,10553.685,good
25,Jersey,farm_beta,40,525.003,21.4,66.4,11314.677,11123.714,good
25,Jersey,farm_beta,41,524.589,18.1,69.4,11180.428,11714.205,good
26,Holstein,farm_beta,0,1164.365,20.9,77.2,22686.86,22670.594,good
26,Holstein,farm_beta,1,1160.78,15.9,54.5,21132.962,21233.083,good
26,Holstein,farm_beta,2,1147.623,16.3,61.4,20830.222,22326.44,good
26,Holstein,farm_beta,3,1145.904,16.0,46.5,20326.838,20618.203,good
26,Holstein,farm_beta,4,1142.889,20.6,59.0,22255.536,21388.108,good
26,Holstein,farm_beta,5,1108.995,23.5,42.9,21865.773,22169.789,good
