ID,breed,farm_id,day,weight,temperature,humidity,production,health
25,Jersey,farm_alpha,8,1644.157,19.5,56.5,11471.604,unproductive
25,Jersey,farm_alpha,8,1726.93,19.5,56.5,12448.567,productive
25,Jersey,farm_alpha,9,1800.344,20.1,33.7,10363.988,unproductive
25,Jersey,farm_alpha,9,1862.61,20.1,33.7,10557.87,unproductive
25,Jersey,farm_alpha,10,1926.275,23.7,48.5,12558.63,productive
25,Jersey,farm_alpha,10,1956.039,23.7,48.5,12588.802,productive
25,Jersey,farm_alpha,11,1980.567,22.2,78.9,13372.396,productive
25,Jersey,farm_alpha,11,2076.063,22.2,78.9,14208.838,productive
25,Jersey,farm_alpha,12,2156.235,24.6,33.1,10987.338,unproductive
25,Jersey,farm_alpha,12,2215.291,24.6,33.1,11081.501,unproductive
25,Jersey,farm_alpha,13,2268.458,15.6,44.6,12374.148,productive
25,Jersey,farm_alpha,13,2282.535,15.6,44.6,10780.793,unproductive
25,Jersey,farm_alpha,14,2318.892,24.1,75.5,14841.349,productive
25,Jersey,farm_alpha,14,2362.859,24.1,75.5,13289.131,productive
25,Jersey,farm_alpha,15,2440.271,23.3,61.2,12835.227,productive
25,Jersey,farm_alpha,15,2458.046,23.3,61.2,14195.017,productive
25,Jersey,farm_alpha,16,2465.588,19.1,69.0,12836.181,productive
25,Jersey,farm_alpha,16,2475.847,19.1,69.0,13821.731,productive
25,Jersey,farm_alpha,17,2471.006,19.8,43.5,13104.792,productive
25,Jersey,farm_alpha,17,2537.7,19.8,43.5,12688.7,productive
25,Jersey,farm_alpha,18,2624.283,18.3,39.4,11389.885,unproductive
25,Jersey,farm_alpha,18,2639.865,18.3,39.4,12806.172,productive
25,Jersey,farm_alpha,19,2636.629,15.1,75.8,12759.522,productive
25,Jersey,farm_alpha,19,2676.481,15.1,75.8,13744.592,productive
25,Jersey,farm_alpha,20,2772.436,24.6,76.7,15112.061,productive
25,Jersey,farm_alpha,20,2777.342,24.6,76.7,14970.875,productive
25,Jersey,farm_alpha,21,2810.862,17.5,69.8,13358.265,productive
25,Jersey,farm_alpha,21,2903.264,17.5,69.8,13816.937,productive
25,Jersey,farm_alpha,22,2981.63,17.9,32.8,12399.581,productive
25,Jersey,farm_alpha,22,3059.89,17.9,32.8,12003.396,productive
25,Jersey,farm_alpha,23,3140.246,22.1,79.3,14904.639,productive
25,Jersey,farm_alpha,23,3181.519,22.1,79.3,15732.209,productive
25,Jersey,farm_alpha,24,3269.287,23.8,39.1,13845.159,productive
25,Jersey,farm_alpha,24,3340.108,23.8,39.1,13159.378,productive
25,Jersey,farm_alpha,25,3407.422,17.5,72.3,14694.723,productive
25,Jersey,farm_alpha,25,3441.27,17.5,72.3,14803.002,productive
25,Jersey,farm_alpha,26,3445.188,18.8,39.6,13125.948,productive
25,Jersey,farm_alpha,26,3440.747,18.8,39.6,13721.658,productive
25,Jersey,farm_alpha,27,3531.468,17.6,72.2,13482.785,productive
25,Jersey,farm_alpha,27,3558.169,17.6,72.2,14138.747,productive
25,Jersey,farm_alpha,28,3618.974,17.3,58.3,13748.331,productive
25,Jersey,farm_alpha,28,3639.141,17.3,58.3,13583.334,productive
25,Jersey,farm_alpha,29,3717.157,20.4,71.4,15436.095,productive
25,Jersey,farm_alpha,29,3789.026,20.4,71.4,15392.844,productive
25,Jersey,farm_alpha,30,3810.688,20.9,31.8,13121.823,productive
25,Jersey,farm_alpha,30,3829.9,20.9,31.8,13809.713,productive
25,Jersey,farm_alpha,31,3837.261,21.0,69.2,15657.115,productive
25,Jersey,farm_alpha,31,3845.176,21.0,69.2,14712.55,productive
25,Jersey,farm_alpha,32,3911.545,20.3,76.0,15784.654,productive
25,Jersey,farm_alpha,32,3962.7,20.3,76.0,14536.341,productive
25,Jersey,farm_alpha,33,4051.377,23.4,46.7,14993.209,productive
25,Jersey,farm_alpha,33,4081.631,23.4,46.7,14031.758,productive
25,Jersey,farm_alpha,34,4116.559,24.3,38.6,13820.171,productive
25,Jersey,farm_alpha,34,4169.854,24.3,38.6,14662.335,productive
25,Jersey,farm_alpha,35,4258.261,22.2,79.3,15186.124,productive
25,Jersey,farm_alpha,35,4357.717,22.2,79.3,15416.732,productive
25,Jersey,farm_alpha,36,4383.829,15.1,76.0,14461.643,productive
25,Jersey,farm_alpha,36,4470.008,15.1,76.0,14361.517,productive
25,Jersey,farm_alpha,37,4553.762,19.1,58.2,14177.686,productive
25,Jersey,farm_alpha,37,4571.611,19.1,58.2,13998.782,productive
25,Jersey,farm_alpha,38,4616.724,22.6,48.0,14337.11,productive
25,Jersey,farm_alpha,38,4626.03,22.6,48.0,15195.738,productive
25,Jersey,farm_alpha,39,4717.69,24.8,41.5,15229.763,productive
25,Jersey,farm_alpha,39,4796.204,24.8,41.5,14343.236,productive
25,Jersey,farm_alpha,40,4875.912,22.6,66.9,16569.402,productive
25,Jersey,farm_alpha,40,4922.074,22.6,66.9,16235.228,productive
25,Jersey,farm_alpha,41,4979.912,21.1,71.8,15314.16,productive
25,Jersey,farm_alpha,41,5037.694,21.1,71.8,16383.077,productive
26,Holstein,farm_alpha,0,1241.16,20.0,56.2,20996.59,unproductive
26,Holstein,farm_alpha,0,1324.84,20.0,56.2,21607.041,unproductive
26,Holstein,farm_alpha,1,1388.567,21.1,77.6,22890.579,unproductive
26,Holstein,farm_alpha,1,1408.703,21.1,77.6,24226.943,productive
26,Holstein,farm_alpha,2,1456.971,22.5,35.9,20880.529,unproductive
26,Holstein,farm_alpha,2,1517.227,22.5,35.9,22057.984,unproductive
26,Holstein,farm_alpha,3,1534.675,20.9,42.4,22692.368,unproductive
26,Holstein,farm_alpha,3,1571.08,20.9,42.4,22535.332,unproductive
26,Holstein,farm_alpha,4,1588.353,18.3,39.4,21456.08,unproductive
26,Holstein,farm_alpha,4,1619.595,18.3,39.4,21148.9,unproductive
26,Holstein,farm_alpha,5,1660.659,21.3,37.6,21010.128,unproductive
26,Holstein,farm_alpha,5,1675.334,21.3,37.6,21141.023,unproductive
26,Holstein,farm_alpha,6,1723.413,20.4,62.0,23345.33,unproductive
26,Holstein,farm_alpha,6,1760.654,20.4,62.0,23186.436,unproductive
26,Holstein,farm_alpha,7,1793.685,20.0,79.9,24241.831,productive
26,Holstein,farm_alpha,7,1849.278,20.0,79.9,24851.567,productive
26,Holstein,farm_alpha,8,1877.212,23.5,32.4,22386.585,unproductive
26,Holstein,farm_alpha,8,1939.118,23.5,32.4,22475.987,unproductive
26,Holstein,farm_alpha,9,2006.127,19.3,63.6,22709.578,unproductive
26,Holstein,farm_alpha,9,2003.408,19.3,63.6,22232.491,unproductive
26,Holstein,farm_alpha,10,2041.257,22.5,79.1,24420.752,productive
26,Holstein,farm_alpha,10,2052.467,22.5,79.1,24715.903,productive
26,Holstein,farm_alpha,11,2140.012,17.4,48.9,23414.059,unproductive
26,Holstein,farm_alpha,11,2136.989,17.4,48.9,21660.543,unproductive
26,Holstein,farm_alpha,12,2172.756,17.0,68.6,22635.599,unproductive
26,Holstein,farm_alpha,12,2230.618,17.0,68.6,22541.923,unproductive
26,Holstein,farm_alpha,13,2295.245,24.1,65.1,24253.016,productive
26,Holstein,farm_alpha,13,2378.504,24.1,65.1,23824.911,unproductive
26,Holstein,farm_alpha,14,2380.261,21.8,76.5,24546.537,productive
26,Holstein,farm_alpha,14,2393.391,21.8,76.5,24145.114,productive
26,Holstein,farm_alpha,15,2444.754,17.3,49.4,23030.793,unproductive
26,Holstein,farm_alpha,15,2475.805,17.3,49.4,22306.745,unproductive
26,Holstein,farm_alpha,16,2475.155,22.6,74.6,24285.408,productive
26,Holstein,farm_alpha,16,2572.689,22.6,74.6,25477.98,productive
26,Holstein,farm_alpha,17,2631.554,21.4,71.0,24216.617,productive
26,Holstein,farm_alpha,17,2692.588,21.4,71.0,25133.123,productive
26,Holstein,farm_alpha,18,2724.85,19.3,56.1,23020.234,unproductive
26,Holstein,farm_alpha,18,2818.384,19.3,56.1,23418.911,unproductive
26,Holstein,farm_alpha,19,2849.854,15.2,44.5,23879.634,unproductive
26,Holstein,farm_alpha,19,2868.698,15.2,44.5,23580.432,unproductive
26,Holstein,farm_alpha,20,2966.444,22.0,75.8,24675.206,productive
26,Holstein,farm_alpha,20,2971.779,22.0,75.8,26066.606,productive
26,Holstein,farm_alpha,21,3037.444,20.3,60.3,23750.928,unproductive
26,Holstein,farm_alpha,21,3048.618,20.3,60.3,24587.435,productive
26,Holstein,farm_alpha,22,3137.402,21.9,76.4,25187.541,productive
26,Holstein,farm_alpha,22,3159.444,21.9,76.4,25607.907,productive
26,Holstein,farm_alpha,23,3182.504,15.3,72.4,25708.879,productive
26,Holstein,farm_alpha,23,3202.161,15.3,72.4,23814.098,unproductive
26,Holstein,farm_alpha,24,3234.319,17.0,55.7,24986.034,productive
26,Holstein,farm_alpha,24,3246.371,17.0,55.7,23306.827,unproductive
26,Holstein,farm_alpha,25,3292.224,20.3,62.5,24208.844,productive
26,Holstein,farm_alpha,25,3371.034,20.3,62.5,25503.091,productive
26,Holstein,farm_alpha,26,3458.161,19.0,49.6,23843.841,unproductive
26,Holstein,farm_alpha,26,3525.595,19.0,49.6,24471.722,productive
26,Holstein,farm_alpha,27,3615.22,22.2,43.4,25571.176,productive
26,Holstein,farm_alpha,27,3650.104,22.2,43.4,24194.682,productive
26,Holstein,farm_alpha,28,3724.062,15.6,69.2,26282.204,productive
26,Holstein,farm_alpha,28,3770.247,15.6,69.2,25689.153,productive
26,Holstein,farm_alpha,29,3838.045,17.6,76.2,26067.12,productive
26,Holstein,farm_alpha,29,3917.349,17.6,76.2,26166.351,productive
26,Holstein,farm_alpha,30,3958.339,15.9,73.6,25698.178,productive
26,Holstein,farm_alpha,30,4003.731,15.9,73.6,26824.65,productive
26,Holstein,farm_alpha,31,4053.751,23.4,55.5,25671.609,productive
26,Holstein,farm_alpha,31,4132.522,23.4,55.5,25798.642,productive
26,Holstein,farm_alpha,32,4214.531,18.8,72.8,25762.992,productive
26,Holstein,farm_alpha,32,4240.144,18.8,72.8,26702.136,productive
26,Holstein,farm_alpha,33,4281.098,19.8,54.0,25355.522,productive
26,Holstein,farm_alpha,33,4310.957,19.8,54.0,25321.613,productive
26,Holstein,farm_alpha,34,4335.16,20.3,69.7,25990.449,productive
26,Holstein,farm_alpha,34,4357.867,20.3,69.7,26934.018,productive
26,Holstein,farm_alpha,35,4398.776,15.6,35.1,24601.899,productive
26,Holstein,farm_alpha,35,4436.591,15.6,35.1,25203.51,productive
26,Holstein,farm_alpha,36,4433.959,15.9,78.9,27413.849,productive
26,Holstein,farm_alpha,36,4526.022,15.9,78.9,26232.091,productive
26,Holstein,farm_alpha,37,4618.705,24.9,77.0,27523.609,productive
26,Holstein,farm_alpha,37,4677.892,24.9,77.0,28730.788,productive
26,Holstein,farm_alpha,38,4716.099,24.6,65.6,27764.265,productive
26,Holstein,farm_alpha,38,4760.075,24.6,65.6,26678.046,productive
26,Holstein,farm_alpha,39,4809.588,23.9,43.6,27043.117,productive
26,Holstein,farm_alpha,39,4856.186,23.9,43.6,26648.861,productive
26,Holstein,farm_alpha,40,4876.716,18.2,44.7,24983.202,productive
26,Holstein,farm_alpha,40,4951.572,18.2,44.7,26030.209,productive
26,Holstein,farm_alpha,41,5005.883,20.2,39.9,25181.162,productive
26,Holstein,farm_alpha,41,5055.721,20.2,39.9,25408.211,productive
27,Guernsey,farm_alpha,0,1104.731,15.3,46.5,10441.209,unproductive
27,Guernsey,farm_alpha,0,1178.803,15.3,46.5,9179.072,unproductive
27,Guernsey,farm_alpha,1,1264.714,22.2,55.3,11869.996,productive
27,Guernsey,farm_alpha,1,1282.634,22.2,55.3,9983.225,unproductive
27,Guernsey,farm_alpha,2,1336.646,19.9,31.5,9513.268,unproductive
27,Guernsey,farm_alpha,2,1432.362,19.9,31.5,9794.084,unproductive
27,Guernsey,farm_alpha,3,1509.745,17.6,76.6,11134.504,productive
27,Guernsey,farm_alpha,3,1599.401,17.6,76.6,11619.163,productive
27,Guernsey,farm_alpha,4,1628.269,23.6,66.3,11738.454,productive
27,Guernsey,farm_alpha,4,1726.302,23.6,66.3,12216.431,productive
27,Guernsey,farm_alpha,5,1748.927,19.0,40.6,10846.39,productive
27,Guernsey,farm_alpha,5,1829.751,19.0,40.6,9672.231,unproductive
27,Guernsey,farm_alpha,6,1841.788,18.7,30.9,10136.3,unproductive
27,Guernsey,farm_alpha,6,1853.967,18.7,30.9,9468.557,unproductive
27,Guernsey,farm_alpha,7,1908.827,18.1,61.1,10989.924,productive
27,Guernsey,farm_alpha,7,1939.618,18.1,61.1,12119.776,productive
27,Guernsey,farm_alpha,8,2024.811,22.0,73.0,12682.141,productive
27,Guernsey,farm_alpha,8,2052.403,22.0,73.0,12469.446,productive
27,Guernsey,farm_alpha,9,2140.167,19.4,57.8,12544.165,productive
27,Guernsey,farm_alpha,9,2231.679,19.4,57.8,11536.489,productive
27,Guernsey,farm_alpha,10,2234.57,17.6,44.2,11290.803,productive
27,Guernsey,farm_alpha,10,2267.063,17.6,44.2,11846.336,productive
27,Guernsey,farm_alpha,11,2317.579,18.4,48.8,12135.026,productive
27,Guernsey,farm_alpha,11,2314.344,18.4,48.8,11887.565,productive
27,Guernsey,farm_alpha,12,2371.402,15.0,69.7,11419.364,productive
27,Guernsey,farm_alpha,12,2449.312,15.0,69.7,11698.366,productive
27,Guernsey,farm_alpha,13,2536.498,23.7,37.2,10812.311,productive
27,Guernsey,farm_alpha,13,2605.175,23.7,37.2,11089.021,productive
27,Guernsey,farm_alpha,14,2603.81,15.5,48.1,11397.411,productive
27,Guernsey,farm_alpha,14,2601.442,15.5,48.1,12001.119,productive
27,Guernsey,farm_alpha,15,2604.152,19.9,65.0,12041.365,productive
27,Guernsey,farm_alpha,15,2645.461,19.9,65.0,13041.593,productive
27,Guernsey,farm_alpha,16,2648.933,24.9,59.6,13340.707,productive
27,Guernsey,farm_alpha,16,2735.882,24.9,59.6,13877.979,productive
27,Guernsey,farm_alpha,17,2795.06,15.1,55.0,11083.543,productive
27,Guernsey,farm_alpha,17,2889.865,15.1,55.0,11669.845,productive
27,Guernsey,farm_alpha,18,2893.316,23.6,31.0,10994.366,productive
27,Guernsey,farm_alpha,18,2914.285,23.6,31.0,12212.424,productive
27,Guernsey,farm_alpha,19,2960.277,24.0,43.6,11531.657,productive
27,Guernsey,farm_alpha,19,2997.593,24.0,43.6,13051.026,productive
27,Guernsey,farm_alpha,20,3072.238,15.9,66.7,13571.821,productive
27,Guernsey,farm_alpha,20,3085.421,15.9,66.7,13625.137,productive
27,Guernsey,farm_alpha,21,3143.503,15.8,50.8,12638.379,productive
27,Guernsey,farm_alpha,21,3222.113,15.8,50.8,11799.399,productive
27,Guernsey,farm_alpha,22,3275.505,22.1,64.8,14528.119,productive
27,Guernsey,farm_alpha,22,3326.301,22.1,64.8,14411.287,productive
27,Guernsey,farm_alpha,23,3330.616,23.0,60.1,14450.283,productive
27,Guernsey,farm_alpha,23,3380.139,23.0,60.1,13860.585,productive
27,Guernsey,farm_alpha,24,3395.294,20.3,57.9,14058.761,productive
27,Guernsey,farm_alpha,24,3427.289,20.3,57.9,13782.686,productive
27,Guernsey,farm_alpha,25,3472.142,24.1,35.7,13103.606,productive
27,Guernsey,farm_alpha,25,3553.165,24.1,35.7,13002.77,productive
27,Guernsey,farm_alpha,26,3608.854,20.9,54.8,12926.674,productive
27,Guernsey,farm_alpha,26,3675.315,20.9,54.8,13327.513,productive
27,Guernsey,farm_alpha,27,3703.194,17.1,31.0,11914.609,productive
27,Guernsey,farm_alpha,27,3698.748,17.1,31.0,12761.274,productive
27,Guernsey,farm_alpha,28,3755.783,17.9,51.8,13352.042,productive
27,Guernsey,farm_alpha,28,3817.828,17.9,51.8,12487.177,productive
27,Guernsey,farm_alpha,29,3851.427,19.4,36.7,11958.507,productive
27,Guernsey,farm_alpha,29,3920.509,19.4,36.7,12346.657,productive
27,Guernsey,farm_alpha,30,3972.791,19.0,38.1,13285.127,productive
27,Guernsey,farm_alpha,30,3979.745,19.0,38.1,11818.761,productive
27,Guernsey,farm_alpha,31,4072.089,23.1,35.5,13961.987,productive
27,Guernsey,farm_alpha,31,4093.413,23.1,35.5,13743.849,productive
27,Guernsey,farm_alpha,32,4156.42,20.1,44.9,12390.271,productive
27,Guernsey,farm_alpha,32,4189.532,20.1,44.9,12531.429,productive
27,Guernsey,farm_alpha,33,4187.499,20.7,50.3,14282.851,productive
27,Guernsey,farm_alpha,33,4251.891,20.7,50.3,14677.588,productive
27,Guernsey,farm_alpha,34,4313.909,17.8,62.7,14391.951,productive
27,Guernsey,farm_alpha,34,4376.759,17.8,62.7,13643.214,productive
27,Guernsey,farm_alpha,35,4437.553,24.2,36.1,12720.85,productive
27,Guernsey,farm_alpha,35,4501.26,24.2,36.1,14622.688,productive
27,Guernsey,farm_alpha,36,4511.711,23.8,47.0,14265.153,productive
27,Guernsey,farm_alpha,36,4582.23,23.8,47.0,14247.668,productive
27,Guernsey,farm_alpha,37,4638.062,17.1,52.2,14384.023,productive
27,Guernsey,farm_alpha,37,4653.67,17.1,52.2,13486.757,productive
27,Guernsey,farm_alpha,38,4744.192,15.4,64.6,14722.986,productive
27,Guernsey,farm_alpha,38,4824.503,15.4,64.6,15027.13,productive
27,Guernsey,farm_alpha,39,4898.507,22.8,42.4,14455.484,productive
27,Guernsey,farm_alpha,39,4922.709,22.8,42.4,14231.156,productive
27,Guernsey,farm_alpha,40,4956.139,18.5,76.0,16095.779,productive
27,Guernsey,farm_alpha,40,4969.321,18.5,76.0,14952.591,productive
27,Guernsey,farm_alpha,41,4989.577,17.9,77.5,14930.118,productive
27,Guernsey,farm_alpha,41,4988.703,17.9,77.5,15457.582,productive
28,Jersey,farm_alpha,0,998.195,16.7,68.9,11929.507,unproductive
28,Jersey,farm_alpha,0,1065.111,16.7,68.9,10746.998,unproductive
28,Jersey,farm_alpha,1,1153.154,22.8,63.4,11198.318,unproductive
28,Jersey,farm_alpha,1,1160.499,22.8,63.4,11456.938,unproductive
28,Jersey,farm_alpha,2,1232.296,17.5,71.8,12902.677,productive
28,Jersey,farm_alpha,2,1230.644,17.5,71.8,12275.245,productive
28,Jersey,farm_alpha,3,1290.174,17.7,61.8,12154.772,productive
28,Jersey,farm_alpha,3,1385.454,17.7,61.8,10767.786,unproductive
28,Jersey,farm_alpha,4,1468.8,22.0,57.7,11435.683,unproductive
28,Jersey,farm_alpha,4,1525.671,22.0,57.7,11707.264,unproductive
28,Jersey,farm_alpha,5,1572.599,24.2,31.1,11796.639,unproductive
28,Jersey,farm_alpha,5,1586.38,24.2,31.1,11512.181,unproductive
28,Jersey,farm_alpha,6,1631.828,24.9,43.5,11168.493,unproductive
28,Jersey,farm_alpha,6,1652.505,24.9,43.5,12602.443,productive
28,Jersey,farm_alpha,7,1729.447,21.4,36.6,11055.039,unproductive
28,Jersey,farm_alpha,7,1771.891,21.4,36.6,10789.921,unproductive
28,Jersey,farm_alpha,8,1841.374,19.1,49.1,11242.033,unproductive
28,Jersey,farm_alpha,8,1850.374,19.1,49.1,11875.066,unproductive
28,Jersey,farm_alpha,9,1902.74,24.3,64.0,12918.721,productive
28,Jersey,farm_alpha,9,1925.687,24.3,64.0,13103.417,productive
28,Jersey,farm_alpha,10,1987.68,15.0,65.8,12869.941,productive
28,Jersey,farm_alpha,10,2062.378,15.0,65.8,12009.115,productive
28,Jersey,farm_alpha,11,2085.354,22.1,31.7,10842.971,unproductive
28,Jersey,farm_alpha,11,2156.379,22.1,31.7,11709.294,unproductive
28,Jersey,farm_alpha,12,2226.813,15.1,41.3,10325.0,unproductive
28,Jersey,farm_alpha,12,2252.038,15.1,41.3,11598.111,unproductive
28,Jersey,farm_alpha,13,2302.184,24.1,46.9,12514.228,productive
28,Jersey,farm_alpha,13,2323.908,24.1,46.9,11618.333,unproductive
28,Jersey,farm_alpha,14,2335.349,20.8,79.3,13585.803,productive
28,Jersey,farm_alpha,14,2387.289,20.8,79.3,13962.401,productive
28,Jersey,farm_alpha,15,2454.986,16.8,45.3,11279.377,unproductive
28,Jersey,farm_alpha,15,2477.037,16.8,45.3,12079.892,productive
28,Jersey,farm_alpha,16,2497.141,24.9,79.7,14659.413,productive
28,Jersey,farm_alpha,16,2571.718,24.9,79.7,14613.906,productive
28,Jersey,farm_alpha,17,2639.937,24.1,58.9,13439.927,productive
28,Jersey,farm_alpha,17,2681.971,24.1,58.9,14528.332,productive
28,Jersey,farm_alpha,18,2772.404,15.6,43.1,11482.706,unproductive
28,Jersey,farm_alpha,18,2781.564,15.6,43.1,12459.636,productive
28,Jersey,farm_alpha,19,2872.617,15.9,59.0,13050.276,productive
28,Jersey,farm_alpha,19,2938.889,15.9,59.0,13870.225,productive
28,Jersey,farm_alpha,20,3020.644,20.5,76.3,14505.37,productive
28,Jersey,farm_alpha,20,3110.049,20.5,76.3,14890.335,productive
28,Jersey,farm_alpha,21,3147.831,20.7,53.2,13553.74,productive
28,Jersey,farm_alpha,21,3227.403,20.7,53.2,13901.609,productive
28,Jersey,farm_alpha,22,3303.17,18.1,44.8,12365.739,productive
28,Jersey,farm_alpha,22,3381.302,18.1,44.8,12998.392,productive
28,Jersey,farm_alpha,23,3419.095,16.3,73.2,14100.295,productive
28,Jersey,farm_alpha,23,3465.846,16.3,73.2,13732.621,productive
28,Jersey,farm_alpha,24,3520.615,24.7,31.9,13438.407,productive
28,Jersey,farm_alpha,24,3570.84,24.7,31.9,13393.25,productive
28,Jersey,farm_alpha,25,3646.794,15.5,64.1,12989.666,productive
28,Jersey,farm_alpha,25,3714.948,15.5,64.1,13506.026,productive
28,Jersey,farm_alpha,26,3774.778,23.3,75.4,15661.329,productive
28,Jersey,farm_alpha,26,3834.184,23.3,75.4,16210.445,productive
28,Jersey,farm_alpha,27,3833.058,17.4,63.4,13709.777,productive
28,Jersey,farm_alpha,27,3832.786,17.4,63.4,14011.484,productive
28,Jersey,farm_alpha,28,3877.573,23.7,68.7,15586.722,productive
28,Jersey,farm_alpha,28,3934.719,23.7,68.7,15588.085,productive
28,Jersey,farm_alpha,29,3953.668,17.9,65.5,15294.15,productive
28,Jersey,farm_alpha,29,3994.586,17.9,65.5,14949.248,productive
28,Jersey,farm_alpha,30,4054.137,18.1,65.1,14585.193,productive
28,Jersey,farm_alpha,30,4060.988,18.1,65.1,13640.212,productive
28,Jersey,farm_alpha,31,4098.821,15.5,57.1,14608.887,productive
28,Jersey,farm_alpha,31,4157.778,15.5,57.1,13771.905,productive
28,Jersey,farm_alpha,32,4160.062,20.7,37.5,13026.383,productive
28,Jersey,farm_alpha,32,4170.266,20.7,37.5,14568.237,productive
28,Jersey,farm_alpha,33,4211.813,20.2,34.6,13861.865,productive
28,Jersey,farm_alpha,33,4289.965,20.2,34.6,13222.934,productive
28,Jersey,farm_alpha,34,4302.989,21.4,48.7,13861.348,productive
28,Jersey,farm_alpha,34,4305.72,21.4,48.7,14748.245,productive
28,Jersey,farm_alpha,35,4320.188,19.7,55.7,14961.361,productive
28,Jersey,farm_alpha,35,4342.177,19.7,55.7,15297.695,productive
28,Jersey,farm_alpha,36,4415.798,18.9,51.3,13496.696,productive
28,Jersey,farm_alpha,36,4420.436,18.9,51.3,13906.055,productive
28,Jersey,farm_alpha,37,4422.318,15.5,59.3,14563.084,productive
28,Jersey,farm_alpha,37,4521.561,15.5,59.3,15432.449,productive
28,Jersey,farm_alpha,38,4613.527,21.4,37.8,13195.07,productive
28,Jersey,farm_alpha,38,4634.864,21.4,37.8,14913.713,productive
28,Jersey,farm_alpha,39,4640.687,18.0,45.0,14248.822,productive
28,Jersey,farm_alpha,39,4739.873,18.0,45.0,14671.391,productive
28,Jersey,farm_alpha,40,4786.922,16.6,68.8,15426.054,productive
28,Jersey,farm_alpha,40,4850.892,16.6,68.8,16035.029,productive
28,Jersey,farm_alpha,41,4904.967,24.2,55.2,16293.406,productive
28,Jersey,farm_alpha,41,4984.085,24.2,55.2,15314.178,productive
29,Guernsey,farm_alpha,0,1128.259,23.4,67.5,10967.009,productive
29,Guernsey,farm_alpha,0,1144.043,23.4,67.5,11032.337,productive
29,Guernsey,farm_alpha,1,1222.241,23.6,78.5,11378.618,productive
29,Guernsey,farm_alpha,1,1230.137,23.6,78.5,12046.903,productive
29,Guernsey,farm_alpha,2,1320.531,15.6,41.3,9873.157,unproductive
29,Guernsey,farm_alpha,2,1343.692,15.6,41.3,9737.036,unproductive
29,Guernsey,farm_alpha,3,1437.718,15.3,39.1,10046.201,unproductive
29,Guernsey,farm_alpha,3,1457.027,15.3,39.1,10381.898,unproductive
29,Guernsey,farm_alpha,4,1522.375,16.7,73.5,12002.032,productive
29,Guernsey,farm_alpha,4,1579.863,16.7,73.5,12422.862,productive
29,Guernsey,farm_alpha,5,1640.598,17.8,36.1,10032.436,unproductive
29,Guernsey,farm_alpha,5,1681.624,17.8,36.1,9982.122,unproductive
29,Guernsey,farm_alpha,6,1686.391,24.1,64.0,12786.171,productive
29,Guernsey,farm_alpha,6,1772.816,24.1,64.0,12954.405,productive
29,Guernsey,farm_alpha,7,1857.657,15.0,70.4,11443.54,productive
29,Guernsey,farm_alpha,7,1874.895,15.0,70.4,10865.204,productive
29,Guernsey,farm_alpha,8,1875.542,19.7,77.5,11937.392,productive
29,Guernsey,farm_alpha,8,1949.748,19.7,77.5,13234.87,productive
29,Guernsey,farm_alpha,9,1972.561,24.4,67.1,11792.597,productive
29,Guernsey,farm_alpha,9,2069.642,24.4,67.1,13200.453,productive
29,Guernsey,farm_alpha,10,2145.139,22.5,37.5,10954.856,productive
29,Guernsey,farm_alpha,10,2217.438,22.5,37.5,12049.442,productive
29,Guernsey,farm_alpha,11,2268.691,17.4,55.0,11466.492,productive
29,Guernsey,farm_alpha,11,2298.766,17.4,55.0,11995.489,productive
29,Guernsey,farm_alpha,12,2306.047,15.5,57.5,12068.823,productive
29,Guernsey,farm_alpha,12,2403.956,15.5,57.5,11302.116,productive
29,Guernsey,farm_alpha,13,2413.182,22.0,46.0,10819.754,productive
29,Guernsey,farm_alpha,13,2410.495,22.0,46.0,12038.308,productive
29,Guernsey,farm_alpha,14,2457.391,15.8,46.3,10413.142,unproductive
29,Guernsey,farm_alpha,14,2540.653,15.8,46.3,11924.398,productive
29,Guernsey,farm_alpha,15,2567.04,16.4,46.1,11697.534,productive
29,Guernsey,farm_alpha,15,2629.436,16.4,46.1,12185.433,productive
29,Guernsey,farm_alpha,16,2635.373,15.9,45.4,12063.144,productive
29,Guernsey,farm_alpha,16,2706.079,15.9,45.4,10518.507,unproductive
29,Guernsey,farm_alpha,17,2757.581,19.2,67.7,13591.798,productive
29,Guernsey,farm_alpha,17,2830.079,19.2,67.7,13825.114,productive
29,Guernsey,farm_alpha,18,2910.914,19.2,70.3,13653.483,productive
29,Guernsey,farm_alpha,18,2964.769,19.2,70.3,13644.497,productive
29,Guernsey,farm_alpha,19,3006.695,16.3,78.4,13745.008,productive
29,Guernsey,farm_alpha,19,3069.632,16.3,78.4,13359.989,productive
29,Guernsey,farm_alpha,20,3155.027,16.5,46.4,12770.871,productive
29,Guernsey,farm_alpha,20,3228.906,16.5,46.4,11327.359,productive
29,Guernsey,farm_alpha,21,3304.366,20.6,39.5,12703.318,productive
29,Guernsey,farm_alpha,21,3327.599,20.6,39.5,12110.585,productive
29,Guernsey,farm_alpha,22,3354.594,24.3,57.3,12631.117,productive
29,Guernsey,farm_alpha,22,3416.139,24.3,57.3,12690.454,productive
29,Guernsey,farm_alpha,23,3446.294,15.3,31.2,12213.194,productive
29,Guernsey,farm_alpha,23,3504.808,15.3,31.2,10826.983,productive
29,Guernsey,farm_alpha,24,3564.997,23.4,34.5,11938.388,productive
