cow_id,farm_id,day,hour,steps,temperature,humidity
22,2,11,18,137,24.3,37.0
22,2,11,19,53,18.0,60.3
22,2,11,20,153,15.6,53.0
22,2,11,21,148,21.6,68.0
22,2,11,22,73,15.3,47.8
22,2,11,23,179,20.3,44.6
22,2,12,0,82,23.1,38.5
22,2,12,1,166,15.9,65.0
22,2,12,2,165,24.2,54.4
22,2,12,3,72,16.9,41.9
22,2,12,4,164,21.9,31.4
22,2,12,5,127,23.5,54.8
22,2,12,6,123,23.5,51.8
22,2,12,7,110,16.3,48.3
22,2,12,8,157,22.6,70.7
22,2,12,9,50,16.0,47.1
22,2,12,10,113,20.4,59.1
22,2,12,11,181,22.5,59.8
22,2,12,12,150,21.7,55.0
22,2,12,13,167,19.5,56.6
22,2,12,14,136,16.0,50.8
22,2,12,15,54,24.3,30.5
22,2,12,16,120,17.7,76.0
22,2,12,17,172,15.1,34.1
22,2,12,18,102,22.4,56.3
22,2,12,19,81,23.9,35.1
22,2,12,20,173,22.4,73.6
22,2,12,21,98,22.1,43.1
22,2,12,22,50,16.8,34.3
22,2,12,23,162,22.2,61.2
22,2,13,0,175,22.6,56.7
22,2,13,1,128,17.5,67.7
22,2,13,2,111,20.0,47.6
22,2,13,3,95,15.9,53.9
22,2,13,4,61,22.8,46.9
22,2,13,5,55,23.5,40.2
22,2,13,6,128,18.6,59.9
22,2,13,7,119,18.9,53.3
22,2,13,8,166,24.3,41.5
22,2,13,9,186,23.8,32.3
22,2,13,10,99,16.3,46.2
22,2,13,11,185,20.0,74.1
22,2,13,12,124,19.7,72.2
22,2,13,13,76,20.9,67.6
22,2,13,14,113,19.5,52.6
22,2,13,15,154,20.1,44.3
22,2,13,16,137,24.6,30.3
22,2,13,17,89,24.4,44.3
22,2,13,18,108,20.0,44.2
22,2,13,19,114,21.6,36.2
22,2,13,20,162,23.2,65.7
22,2,13,21,101,20.1,62.5
22,2,13,22,196,20.3,78.9
22,2,13,23,74,23.1,52.1
22,2,14,0,87,20.3,72.8
22,2,14,1,86,17.6,66.3
22,2,14,2,190,24.0,57.6
22,2,14,3,189,19.7,58.2
22,2,14,4,63,16.6,75.5
22,2,14,5,157,16.0,74.5
22,2,14,6,185,23.0,56.9
22,2,14,7,141,21.9,38.0
22,2,14,8,105,23.7,42.2
22,2,14,9,119,21.2,52.5
22,2,14,10,76,19.7,65.3
22,2,14,11,184,19.6,73.9
22,2,14,12,147,15.7,39.2
22,2,14,13,186,20.3,38.1
22,2,14,14,173,17.4,69.6
22,2,14,15,179,17.3,64.0
22,2,14,16,87,15.4,44.4
22,2,14,17,186,16.5,43.8
22,2,14,18,200,20.4,72.3
22,2,14,19,166,24.1,32.8
22,2,14,20,92,16.7,41.4
22,2,14,21,83,24.7,62.4
22,2,14,22,164,20.6,72.4
22,2,14,23,154,23.4,43.2
22,2,15,0,185,19.0,32.9
22,2,15,1,56,17.1,52.4
22,2,15,2,61,19.5,54.2
22,2,15,3,72,17.0,33.8
22,2,15,4,142,21.0,32.9
22,2,15,5,136,16.2,32.2
22,2,15,6,148,24.2,50.0
22,2,15,7,85,23.4,62.7
22,2,15,8,119,21.4,54.6
22,2,15,9,177,20.2,39.1
22,2,15,10,92,21.3,41.4
22,2,15,11,63,20.8,63.2
22,2,15,12,174,19.3,71.6
22,2,15,13,111,17.0,46.0
22,2,15,14,181,22.1,48.0
22,2,15,15,193,17.0,46.2
22,2,15,16,110,24.7,66.5
22,2,15,17,91,22.3,34.8
22,2,15,18,140,24.1,58.7
22,2,15,19,66,18.0,34.2
22,2,15,20,185,23.8,31.6
22,2,15,21,73,24.7,49.7
22,2,15,22,158,17.0,37.9
22,2,15,23,188,18.2,45.5
22,2,16,0,79,17.6,48.7
22,2,16,1,72,19.1,43.8
22,2,16,2,106,16.8,60.0
22,2,16,3,128,17.8,70.5
22,2,16,4,89,20.8,75.4
22,2,16,5,158,17.5,49.3
22,2,16,6,196,21.4,61.3
22,2,16,7,114,19.2,38.6
22,2,16,8,138,22.2,56.1
22,2,16,9,121,18.6,63.5
22,2,16,10,114,21.1,39.7
22,2,16,11,74,21.1,35.5
22,2,16,12,50,21.2,74.9
22,2,16,13,115,17.3,77.7
22,2,16,14,134,23.7,51.5
22,2,16,15,164,19.1,43.8
22,2,16,16,50,15.7,79.1
22,2,16,17,109,23.7,49.4
22,2,16,18,181,23.6,74.0
22,2,16,19,124,17.7,66.4
22,2,16,20,195,20.9,68.4
22,2,16,21,111,15.6,32.9
22,2,16,22,164,16.6,49.4
22,2,16,23,110,18.2,33.7
22,2,17,0,148,15.2,56.2
22,2,17,1,104,16.7,79.7
22,2,17,2,110,16.4,32.0
22,2,17,3,51,16.0,40.6
22,2,17,4,76,22.1,31.4
22,2,17,5,181,17.1,47.1
22,2,17,6,192,18.6,39.1
22,2,17,7,157,21.6,33.5
22,2,17,8,106,21.4,35.9
22,2,17,9,198,20.3,30.0
22,2,17,10,63,23.1,30.1
22,2,17,11,116,15.1,44.4
22,2,17,12,184,18.6,52.5
22,2,17,13,134,22.2,57.1
22,2,17,14,109,19.6,45.9
22,2,17,15,144,15.3,30.4
22,2,17,16,86,20.3,68.9
22,2,17,17,73,16.3,56.8
22,2,17,18,59,19.9,43.8
22,2,17,19,51,20.2,59.0
22,2,17,20,188,20.9,75.0
22,2,17,21,74,19.1,70.0
22,2,17,22,154,22.5,67.3
22,2,17,23,139,17.5,42.9
22,2,18,0,56,18.6,47.1
22,2,18,1,87,23.9,72.5
22,2,18,2,84,16.1,59.0
22,2,18,3,107,21.7,71.8
22,2,18,4,87,16.6,74.1
22,2,18,5,152,15.3,42.4
22,2,18,6,160,21.0,36.8
22,2,18,7,127,19.8,69.3
22,2,18,8,120,22.3,69.3
22,2,18,9,86,24.1,67.1
22,2,18,10,174,17.9,35.1
22,2,18,11,112,16.1,52.1
22,2,18,12,100,20.5,39.0
22,2,18,13,140,22.8,66.6
22,2,18,14,155,16.1,79.2
22,2,18,15,168,17.0,56.6
22,2,18,16,134,18.3,66.2
22,2,18,17,69,17.9,38.0
22,2,18,18,191,19.4,66.6
22,2,18,19,121,20.7,76.3
22,2,18,20,50,17.5,76.6
22,2,18,21,192,20.2,59.5
22,2,18,22,50,23.5,33.4
22,2,18,23,174,15.0,46.3
22,2,19,0,147,23.9,73.4
22,2,19,1,150,16.1,79.7
22,2,19,2,77,15.2,70.5
22,2,19,3,176,16.0,74.0
22,2,19,4,159,17.7,58.9
22,2,19,5,54,22.6,35.3
22,2,19,6,116,18.1,53.1
22,2,19,7,96,22.2,59.0
22,2,19,8,177,20.6,51.4
22,2,19,9,133,20.3,43.4
22,2,19,10,193,22.0,63.5
22,2,19,11,81,22.9,62.6
22,2,19,12,177,19.4,35.5
22,2,19,13,141,19.7,76.2
22,2,19,14,160,18.2,69.8
22,2,19,15,118,16.3,48.7
22,2,19,16,53,22.9,73.3
22,2,19,17,147,22.8,53.6
22,2,19,18,197,19.4,42.1
22,2,19,19,187,17.3,55.3
22,2,19,20,95,18.7,59.9
22,2,19,21,173,16.2,41.5
22,2,19,22,60,15.2,74.7
22,2,19,23,197,17.8,64.6
22,2,20,0,102,24.8,58.5
22,2,20,1,196,15.5,34.7
22,2,20,2,136,22.8,31.8
22,2,20,3,113,24.0,71.2
22,2,20,4,148,22.4,39.0
22,2,20,5,126,24.7,41.4
22,2,20,6,56,20.6,37.3
22,2,20,7,153,21.1,53.4
22,2,20,8,140,16.3,62.6
22,2,20,9,172,15.8,50.9
22,2,20,10,133,16.0,61.4
22,2,20,11,50,23.1,73.1
22,2,20,12,87,19.5,58.6
22,2,20,13,129,17.5,61.1
22,2,20,14,55,22.7,55.2
22,2,20,15,171,22.9,44.0
22,2,20,16,147,16.1,41.5
22,2,20,17,158,15.7,70.6
22,2,20,18,50,21.0,36.5
22,2,20,19,90,19.8,31.1
22,2,20,20,184,19.7,53.4
22,2,20,21,149,20.9,31.9
22,2,20,22,150,24.4,43.7
22,2,20,23,53,19.8,56.1
22,2,21,0,64,17.5,44.9
22,2,21,1,77,16.0,61.7
22,2,21,2,166,19.4,33.7
22,2,21,3,178,24.1,70.2
22,2,21,4,122,21.6,76.6
22,2,21,5,154,16.4,37.3
22,2,21,6,106,18.1,78.3
22,2,21,7,146,22.9,78.6
22,2,21,8,122,19.6,34.4
22,2,21,9,191,17.8,73.0
22,2,21,10,101,21.6,68.0
22,2,21,11,64,22.8,65.5
22,2,21,12,177,17.6,62.0
22,2,21,13,163,16.1,39.3
22,2,21,14,142,16.8,68.1
22,2,21,15,65,24.3,44.7
22,2,21,16,102,16.8,39.7
22,2,21,17,171,18.5,79.0
22,2,21,18,117,16.3,34.0
22,2,21,19,60,17.8,31.2
22,2,21,20,159,24.7,41.7
22,2,21,21,145,24.3,46.6
22,2,21,22,106,20.6,49.1
22,2,21,23,129,22.2,79.2
22,2,22,0,155,24.0,37.5
22,2,22,1,57,17.8,73.5
22,2,22,2,176,21.0,61.9
22,2,22,3,94,15.8,41.2
22,2,22,4,145,24.2,43.1
22,2,22,5,173,17.0,59.0
22,2,22,6,115,21.8,56.2
22,2,22,7,154,24.9,42.3
22,2,22,8,77,16.7,60.0
22,2,22,9,60,24.6,63.8
22,2,22,10,118,21.9,41.5
22,2,22,11,138,17.0,76.6
22,2,22,12,145,23.4,65.8
22,2,22,13,89,23.1,64.7
22,2,22,14,132,16.1,42.3
22,2,22,15,112,24.7,78.7
22,2,22,16,67,22.7,61.7
22,2,22,17,81,17.1,37.6
22,2,22,18,141,23.5,65.1
22,2,22,19,133,24.1,75.3
22,2,22,20,152,20.4,55.9
22,2,22,21,75,15.9,42.2
22,2,22,22,140,17.2,37.2
22,2,22,23,188,20.6,33.5
22,2,23,0,186,18.4,74.6
22,2,23,1,76,19.1,78.3
22,2,23,2,75,17.2,58.5
22,2,23,3,102,15.6,52.5
22,2,23,4,165,20.9,66.1
22,2,23,5,172,19.0,32.9
22,2,23,6,142,24.1,71.8
22,2,23,7,127,24.4,38.9
22,2,23,8,129,19.4,47.0
22,2,23,9,184,20.5,74.2
22,2,23,10,155,16.2,55.8
22,2,23,11,196,18.4,79.6
22,2,23,12,113,22.6,58.8
22,2,23,13,51,23.4,74.7
22,2,23,14,189,23.0,65.4
22,2,23,15,77,15.5,64.2
22,2,23,16,126,18.3,42.2
22,2,23,17,176,16.2,65.6
22,2,23,18,137,15.8,50.5
22,2,23,19,199,16.9,35.4
22,2,23,20,116,23.7,53.9
22,2,23,21,133,20.2,67.2
22,2,23,22,64,18.4,62.1
22,2,23,23,78,24.8,52.4
22,2,24,0,136,16.6,58.4
22,2,24,1,124,20.6,60.3
22,2,24,2,146,15.5,39.4
22,2,24,3,76,17.1,42.0
22,2,24,4,191,15.2,31.0
22,2,24,5,55,18.3,75.1
22,2,24,6,77,17.4,75.8
22,2,24,7,59,17.2,53.9
22,2,24,8,59,17.8,75.9
22,2,24,9,80,21.6,32.1
22,2,24,10,186,23.8,56.2
22,2,24,11,139,20.3,43.0
22,2,24,12,137,24.2,30.1
22,2,24,13,134,18.4,57.4
22,2,24,14,133,16.9,69.2
22,2,24,15,52,16.3,48.5
22,2,24,16,135,24.7,37.4
22,2,24,17,66,21.9,70.4
22,2,24,18,126,18.7,52.5
22,2,24,19,62,21.2,71.8
22,2,24,20,185,22.1,49.2
22,2,24,21,194,16.6,59.1
22,2,24,22,132,18.1,51.6
22,2,24,23,92,16.7,53.6
22,2,25,0,198,19.6,73.0
22,2,25,1,143,24.4,62.0
22,2,25,2,140,16.7,30.5
22,2,25,3,88,21.9,52.3
22,2,25,4,175,23.8,74.3
22,2,25,5,113,20.5,77.8
22,2,25,6,82,23.4,74.8
22,2,25,7,74,15.4,63.7
22,2,25,8,118,16.1,33.3
22,2,25,9,193,23.2,39.9
22,2,25,10,72,20.6,34.7
22,2,25,11,88,17.1,54.0
22,2,25,12,141,16.1,36.4
22,2,25,13,174,15.7,68.2
22,2,25,14,55,19.6,42.4
22,2,25,15,56,17.2,76.4
22,2,25,16,183,18.6,69.6
22,2,25,17,161,18.0,39.9
22,2,25,18,196,16.0,40.5
22,2,25,19,89,19.0,79.5
22,2,25,20,151,24.9,54.1
22,2,25,21,154,22.5,39.8
22,2,25,22,50,15.1,52.8
22,2,25,23,179,22.5,37.4
22,2,26,0,182,21.2,35.2
22,2,26,1,156,19.0,42.1
22,2,26,2,158,15.4,79.1
22,2,26,3,59,23.8,47.2
22,2,26,4,85,21.5,49.0
22,2,26,5,147,20.8,74.8
22,2,26,6,164,17.9,31.1
22,2,26,7,52,18.4,79.7
22,2,26,8,142,15.9,37.1
22,2,26,9,134,19.9,60.2
22,2,26,10,160,18.3,45.9
22,2,26,11,84,23.2,43.7
22,2,26,12,181,22.2,56.3
22,2,26,13,142,24.0,33.0
22,2,26,14,198,21.1,73.0
22,2,26,15,200,24.8,64.2
22,2,26,16,166,18.2,76.1
22,2,26,17,194,23.5,66.8
22,2,26,18,177,20.8,38.6
22,2,26,19,57,19.9,63.4
22,2,26,20,55,18.4,48.6
22,2,26,21,141,23.4,76.4
22,2,26,22,74,21.3,35.6
22,2,26,23,58,20.8,55.5
22,2,27,0,91,23.5,41.4
22,2,27,1,193,19.2,49.6
22,2,27,2,182,24.0,64.8
22,2,27,3,110,23.1,67.6
22,2,27,4,56,21.2,77.9
22,2,27,5,136,16.2,57.9
22,2,27,6,56,16.6,73.4
22,2,27,7,153,19.5,36.4
22,2,27,8,188,24.6,62.1
22,2,27,9,150,15.0,50.8
22,2,27,10,113,16.6,56.3
22,2,27,11,170,17.1,60.3
22,2,27,12,157,15.7,34.5
22,2,27,13,109,19.4,38.8
22,2,27,14,61,24.0,65.5
22,2,27,15,92,23.1,36.1
22,2,27,16,91,17.5,78.6
22,2,27,17,112,15.5,33.0
22,2,27,18,57,21.6,36.8
22,2,27,19,164,18.7,60.1
22,2,27,20,141,17.1,62.2
22,2,27,21,174,20.7,66.1
22,2,27,22,78,17.6,40.1
22,2,27,23,79,22.9,54.9
22,2,28,0,50,20.7,50.2
22,2,28,1,142,15.5,36.5
22,2,28,2,81,16.4,54.6
22,2,28,3,121,16.0,72.2
22,2,28,4,189,22.2,36.8
22,2,28,5,69,22.0,53.3
22,2,28,6,128,22.1,45.7
22,2,28,7,143,20.4,59.9
22,2,28,8,96,25.0,55.8
22,2,28,9,89,18.1,31.1
22,2,28,10,113,23.9,76.1
22,2,28,11,126,20.0,46.0
22,2,28,12,187,16.7,59.8
22,2,28,13,104,22.4,55.3
22,2,28,14,86,15.0,36.6
22,2,28,15,166,20.4,48.0
22,2,28,16,144,16.2,30.2
22,2,28,17,187,15.7,51.5
22,2,28,18,70,17.4,58.1
22,2,28,19,130,19.0,60.9
22,2,28,20,73,16.8,50.6
22,2,28,21,183,15.2,42.9
22,2,28,22,195,24.1,53.8
22,2,28,23,189,18.5,36.6
22,2,29,0,148,15.3,77.8
22,2,29,1,127,15.9,54.4
22,2,29,2,176,18.3,35.0
22,2,29,3,92,24.6,73.3
22,2,29,4,126,19.7,56.9
22,2,29,5,111,17.9,57.4
22,2,29,6,133,21.1,62.1
22,2,29,7,161,22.1,58.7
22,2,29,8,118,22.1,67.0
22,2,29,9,107,22.7,41.9
22,2,29,10,126,24.6,50.4
22,2,29,11,171,21.1,72.7
22,2,29,12,136,16.3,38.1
22,2,29,13,188,19.6,43.0
22,2,29,14,103,24.4,31.8
22,2,29,15,178,15.8,74.7
22,2,29,16,64,18.1,52.0
22,2,29,17,101,17.3,71.0
22,2,29,18,157,15.0,34.0
22,2,29,19,136,16.4,68.1
22,2,29,20,168,23.1,56.9
22,2,29,21,112,22.5,67.1
22,2,29,22,170,18.6,61.0
22,2,29,23,192,22.8,49.8
23,1,0,0,155,22.9,60.0
23,1,0,1,126,21.6,43.8
23,1,0,2,76,19.1,75.5
23,1,0,3,192,17.6,53.2
23,1,0,4,155,17.3,57.4
23,1,0,5,77,24.7,63.0
23,1,0,6,162,23.3,66.4
23,1,0,7,109,17.3,37.5
23,1,0,8,108,18.0,55.0
23,1,0,9,152,23.0,46.2
23,1,0,10,167,18.8,57.8
23,1,0,11,103,21.7,35.8
23,1,0,12,147,23.6,37.8
23,1,0,13,84,18.5,65.8
23,1,0,14,193,18.1,70.8
23,1,0,15,121,23.6,61.2
23,1,0,16,167,15.1,59.7
23,1,0,17,69,24.9,33.6
23,1,0,18,72,18.7,39.3
23,1,0,19,108,22.9,43.1
23,1,0,20,84,23.9,70.1
23,1,0,21,52,16.7,54.0
23,1,0,22,133,15.1,44.6
23,1,0,23,120,24.8,72.1
23,1,1,0,156,23.8,71.4
23,1,1,1,74,16.1,69.9
23,1,1,2,192,21.6,49.0
23,1,1,3,187,24.2,34.0
23,1,1,4,196,21.4,60.7
23,1,1,5,129,22.2,68.7
23,1,1,6,198,21.6,79.2
23,1,1,7,62,18.6,77.3
23,1,1,8,161,22.3,78.8
23,1,1,9,127,18.6,31.1
23,1,1,10,129,15.6,34.5
23,1,1,11,150,21.6,45.1
23,1,1,12,130,20.3,57.7
23,1,1,13,138,17.4,75.5
23,1,1,14,148,18.5,62.2
23,1,1,15,139,20.6,62.3
23,1,1,16,110,18.8,74.8
23,1,1,17,169,15.3,46.9
23,1,1,18,185,19.9,65.0
23,1,1,19,103,15.9,60.1
23,1,1,20,99,15.1,76.6
23,1,1,21,167,19.2,72.4
23,1,1,22,118,15.9,78.6
23,1,1,23,150,21.8,35.1
23,1,2,0,81,24.4,70.6
23,1,2,1,66,16.5,79.7
23,1,2,2,86,20.1,50.8
23,1,2,3,120,15.9,66.5
23,1,2,4,54,23.5,71.7
23,1,2,5,157,15.7,79.0
23,1,2,6,52,15.8,68.7
23,1,2,7,124,17.6,46.2
23,1,2,8,170,17.2,32.3
23,1,2,9,99,16.6,67.6
23,1,2,10,194,18.1,60.1
23,1,2,11,150,22.9,56.2
23,1,2,12,104,20.3,79.8
23,1,2,13,143,16.9,58.4
23,1,2,14,143,20.8,32.8
23,1,2,15,190,23.1,38.6
23,1,2,16,96,20.9,80.0
23,1,2,17,92,17.4,62.9
23,1,2,18,138,16.2,64.0
23,1,2,19,104,19.6,74.0
23,1,2,20,66,18.8,61.4
23,1,2,21,59,18.8,30.8
23,1,2,22,82,23.8,34.2
23,1,2,23,179,22.4,68.5
23,1,3,0,90,19.2,72.3
23,1,3,1,195,17.6,74.9
23,1,3,2,79,24.1,47.4
23,1,3,3,178,15.6,55.1
23,1,3,4,90,21.9,73.9
23,1,3,5,156,17.7,67.9
23,1,3,6,189,22.1,44.9
23,1,3,7,107,18.3,71.6
23,1,3,8,93,16.0,55.3
23,1,3,9,139,21.7,37.9
23,1,3,10,191,19.1,78.1
23,1,3,11,63,21.6,62.7
23,1,3,12,139,23.1,49.4
23,1,3,13,132,23.3,44.9
23,1,3,14,83,15.7,77.1
23,1,3,15,198,21.0,77.8
23,1,3,16,125,23.3,56.6
23,1,3,17,149,24.5,33.5
23,1,3,18,166,23.6,37.4
23,1,3,19,184,16.5,74.2
23,1,3,20,187,16.0,64.0
23,1,3,21,116,22.7,79.8
23,1,3,22,149,23.8,65.8
23,1,3,23,183,21.9,68.6
23,1,4,0,85,24.6,40.9
23,1,4,1,80,23.1,73.2
23,1,4,2,54,18.0,76.6
23,1,4,3,77,24.1,68.5
23,1,4,4,55,19.3,44.8
23,1,4,5,150,20.4,51.3
23,1,4,6,162,15.6,54.9
23,1,4,7,179,19.2,31.6
23,1,4,8,170,20.5,62.7
23,1,4,9,98,24.7,50.8
23,1,4,10,96,17.0,43.9
23,1,4,11,188,19.6,56.1
23,1,4,12,83,17.5,37.6
23,1,4,13,102,21.1,31.6
23,1,4,14,109,19.5,47.0
23,1,4,15,174,15.9,72.0
23,1,4,16,106,16.1,46.7
23,1,4,17,98,24.9,46.7
23,1,4,18,133,20.9,46.3
23,1,4,19,114,17.1,69.2
23,1,4,20,122,23.1,37.1
23,1,4,21,91,24.0,70.6
23,1,4,22,146,15.7,46.0
23,1,4,23,147,15.4,51.4
23,1,5,0,84,18.9,44.4
23,1,5,1,191,21.0,40.6
23,1,5,2,93,16.4,72.0
23,1,5,3,102,24.7,57.3
23,1,5,4,97,24.7,79.1
23,1,5,5,68,16.4,54.2
23,1,5,6,161,23.1,69.3
23,1,5,7,69,16.7,50.5
23,1,5,8,145,23.1,64.9
23,1,5,9,65,16.0,74.0
23,1,5,10,59,24.2,42.3
23,1,5,11,109,21.9,72.6
23,1,5,12,178,16.2,34.9
23,1,5,13,132,22.6,74.1
23,1,5,14,184,21.4,70.7
23,1,5,15,118,15.4,66.1
23,1,5,16,55,16.3,41.6
23,1,5,17,106,18.0,45.3
23,1,5,18,69,20.7,62.0
23,1,5,19,66,22.7,30.6
23,1,5,20,158,19.2,66.8
23,1,5,21,141,19.0,76.5
23,1,5,22,104,21.8,42.2
23,1,5,23,96,19.5,39.6
23,1,6,0,152,19.2,47.5
23,1,6,1,191,19.7,45.7
23,1,6,2,124,15.5,67.9
23,1,6,3,104,19.5,47.1
23,1,6,4,103,21.0,78.9
23,1,6,5,140,17.9,46.2
23,1,6,6,189,16.8,47.3
23,1,6,7,170,22.7,59.5
23,1,6,8,85,18.1,74.3
23,1,6,9,94,18.7,35.8
23,1,6,10,117,15.4,56.7
23,1,6,11,156,24.6,60.4
23,1,6,12,136,17.9,30.1
23,1,6,13,87,16.8,44.6
23,1,6,14,158,22.0,40.0
23,1,6,15,53,22.1,66.5
23,1,6,16,60,22.2,40.2
23,1,6,17,150,23.7,75.7
23,1,6,18,64,20.5,56.0
23,1,6,19,149,24.4,69.3
23,1,6,20,175,19.4,41.7
23,1,6,21,199,16.6,78.3
23,1,6,22,168,21.0,44.4
23,1,6,23,101,21.8,32.0
23,1,7,0,123,22.9,54.4
23,1,7,1,79,15.1,60.2
23,1,7,2,74,21.0,53.6
23,1,7,3,160,19.5,49.4
23,1,7,4,168,15.2,56.5
23,1,7,5,198,25.0,60.6
23,1,7,6,96,18.0,37.5
23,1,7,7,92,17.8,30.9
23,1,7,8,200,23.9,41.4
23,1,7,9,165,22.8,55.8
23,1,7,10,70,22.2,50.8
23,1,7,11,78,22.3,38.5
23,1,7,12,114,16.4,63.7
23,1,7,13,128,18.0,72.7
23,1,7,14,112,23.2,37.4
23,1,7,15,68,18.0,46.8
23,1,7,16,197,23.9,34.5
23,1,7,17,122,17.4,79.1
23,1,7,18,130,21.1,62.0
23,1,7,19,168,16.2,77.3
23,1,7,20,190,21.0,39.7
23,1,7,21,137,15.7,79.1
23,1,7,22,175,16.0,41.5
23,1,7,23,60,22.9,53.5
23,1,8,0,188,15.8,56.0
23,1,8,1,87,22.2,74.0
23,1,8,2,109,16.5,46.6
23,1,8,3,129,19.2,78.0
23,1,8,4,195,24.6,35.1
23,1,8,5,87,21.2,64.9
23,1,8,6,126,21.2,55.3
23,1,8,7,127,15.3,77.9
23,1,8,8,139,23.7,73.9
23,1,8,9,129,20.2,47.3
23,1,8,10,193,16.7,31.1
23,1,8,11,84,18.8,68.2
23,1,8,12,164,15.6,55.4
23,1,8,13,99,21.0,56.0
23,1,8,14,164,16.8,68.5
23,1,8,15,66,23.5,66.3
23,1,8,16,126,19.8,69.5
23,1,8,17,69,22.6,56.6
23,1,8,18,147,23.5,39.1
23,1,8,19,165,22.2,78.9
23,1,8,20,96,22.2,79.8
23,1,8,21,52,20.6,54.4
23,1,8,22,71,18.6,74.9
23,1,8,23,125,19.9,39.9
23,1,9,0,70,19.5,64.0
23,1,9,1,118,23.3,66.8
23,1,9,2,191,22.3,37.8
23,1,9,3,188,17.1,57.0
23,1,9,4,106,21.6,58.1
23,1,9,5,171,23.7,32.0
23,1,9,6,147,20.9,60.6
23,1,9,7,123,20.0,66.3
23,1,9,8,78,16.8,60.5
23,1,9,9,103,23.3,46.1
23,1,9,10,133,19.1,64.7
23,1,9,11,68,24.6,35.2
23,1,9,12,70,19.2,31.7
23,1,9,13,171,19.0,48.6
23,1,9,14,124,16.7,59.0
23,1,9,15,58,16.1,46.2
23,1,9,16,197,15.1,40.0
23,1,9,17,186,21.9,75.9
23,1,9,18,144,24.6,62.1
23,1,9,19,87,21.4,54.8
23,1,9,20,153,19.1,69.8
23,1,9,21,85,18.4,32.5
23,1,9,22,56,15.7,50.2
23,1,9,23,119,22.5,35.6
23,1,10,0,190,21.1,32.7
23,1,10,1,157,18.7,57.7
23,1,10,2,113,22.7,60.6
23,1,10,3,141,18.3,67.4
23,1,10,4,94,18.8,34.3
23,1,10,5,182,18.0,68.6
23,1,10,6,91,22.5,47.6
23,1,10,7,130,21.5,42.9
23,1,10,8,109,24.7,67.9
23,1,10,9,158,21.2,54.0
23,1,10,10,107,23.7,67.9
23,1,10,11,171,17.4,42.3
23,1,10,12,160,15.4,65.7
23,1,10,13,68,15.8,56.5
23,1,10,14,64,16.0,78.9
23,1,10,15,82,24.6,61.6
23,1,10,16,103,20.1,67.9
23,1,10,17,98,22.7,68.5
23,1,10,18,93,24.6,43.3
23,1,10,19,85,24.8,74.4
23,1,10,20,99,20.3,68.4
23,1,10,21,80,19.0,31.6
23,1,10,22,94,24.4,77.1
23,1,10,23,168,20.2,54.7
23,1,11,0,188,17.3,58.5
23,1,11,1,130,24.2,59.1
23,1,11,2,159,22.5,76.0
23,1,11,3,59,22.9,53.1
23,1,11,4,139,22.4,52.8
23,1,11,5,66,20.4,30.7
23,1,11,6,62,19.8,71.6
23,1,11,7,135,21.9,30.5
23,1,11,8,150,21.4,49.0
23,1,11,9,175,25.0,50.5
23,1,11,10,200,19.0,77.8
23,1,11,11,146,18.5,70.7
23,1,11,12,164,19.9,46.6
23,1,11,13,94,25.0,69.5
23,1,11,14,143,18.2,44.3
23,1,11,15,54,16.0,62.9
23,1,11,16,85,17.6,60.4
23,1,11,17,72,15.3,74.8
23,1,11,18,117,23.5,37.6
23,1,11,19,141,17.5,32.6
23,1,11,20,64,21.3,73.0
23,1,11,21,139,18.3,55.8
23,1,11,22,99,18.1,59.5
23,1,11,23,139,23.1,57.9
23,1,12,0,116,21.2,52.8
23,1,12,1,103,18.4,78.4
23,1,12,2,53,16.2,43.6
23,1,12,3,107,24.5,71.0
23,1,12,4,176,18.3,32.4
23,1,12,5,98,16.7,62.8
23,1,12,6,105,25.0,38.4
23,1,12,7,76,20.6,65.0
23,1,12,8,190,18.2,46.9
23,1,12,9,134,21.8,56.9
23,1,12,10,94,15.4,36.6
23,1,12,11,50,24.4,62.4
23,1,12,12,116,19.5,68.2
23,1,12,13,123,16.9,45.6
23,1,12,14,186,17.9,54.6
23,1,12,15,147,19.9,46.9
23,1,12,16,107,18.2,69.3
23,1,12,17,153,19.2,70.3
23,1,12,18,71,17.2,79.1
23,1,12,19,181,23.5,72.9
23,1,12,20,71,16.5,60.6
23,1,12,21,189,16.7,49.5
23,1,12,22,151,17.1,75.9
23,1,12,23,180,15.9,78.4
23,1,13,0,101,23.5,74.5
23,1,13,1,98,15.8,46.9
23,1,13,2,98,22.2,31.7
23,1,13,3,122,16.3,44.0
23,1,13,4,122,19.6,51.5
23,1,13,5,75,23.4,65.3
23,1,13,6,177,16.6,56.0
23,1,13,7,86,18.2,55.5
23,1,13,8,70,24.2,41.9
23,1,13,9,98,16.1,73.8
23,1,13,10,180,20.2,80.0
23,1,13,11,98,24.7,34.4
23,1,13,12,105,18.9,32.6
23,1,13,13,54,22.9,74.6
23,1,13,14,169,22.1,55.7
23,1,13,15,180,18.9,52.1
23,1,13,16,112,24.7,34.5
23,1,13,17,139,18.2,75.8
23,1,13,18,93,21.0,77.1
23,1,13,19,166,24.3,50.9
23,1,13,20,54,16.3,52.1
23,1,13,21,169,21.6,72.0
23,1,13,22,179,17.6,79.1
23,1,13,23,196,19.5,43.0
23,1,14,0,64,24.8,45.3
23,1,14,1,51,16.4,52.5
